variant_id,gene,ClinVar_label,review_status,review_score,mechanism_class,inheritance_model,variant_consequence,global_AF,popmax_AF,effective_AF,allele_count,evaluability_tier,MCAF_strict,MCAF_hard,MCAF_permissive,ClinGen_validity_gene_level,variant_source,af_bin,vital_route_main,gene_actionable
VCV002719420,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.004939193738425913,0.009878387476851826,0.009878387476851826,1482.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002713386,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,1.1644473122858718e-06,2.3288946245717437e-06,2.3288946245717437e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002708294,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.00028224848368624814,0.0005644969673724963,0.0005644969673724963,85.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002705691,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,2.165696705813696e-05,4.331393411627392e-05,4.331393411627392e-05,6.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002587163,SCN5A,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.00019106528272121179,0.00038213056544242357,0.00038213056544242357,57.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002582527,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,missense,0.004180801517741549,0.008361603035483098,0.008361603035483098,1254.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002574114,SCN5A,LP,no assertion criteria provided,0,MIXED,mixed_context_dependent,LOF,0.0011940236196654338,0.0023880472393308675,0.0023880472393308675,358.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002574113,SCN5A,LP,no assertion criteria provided,0,MIXED,mixed_context_dependent,LOF,8.17086966916012e-07,1.634173933832024e-06,1.634173933832024e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002567176,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,3.298644476413537e-05,6.597288952827074e-05,6.597288952827074e-05,10.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002567171,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,5.08839034827286e-07,1.017678069654572e-06,1.017678069654572e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002567167,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.001418727584770938,0.002837455169541876,0.002837455169541876,426.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002506126,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,3.490377568664301e-05,6.980755137328602e-05,6.980755137328602e-05,10.0,Unevaluable,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002505150,SCN5A,LP,no assertion criteria provided,0,MIXED,mixed_context_dependent,LOF,0.00039317630756856173,0.0007863526151371235,0.0007863526151371235,118.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002498925,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,1.0156528713764501e-06,2.0313057427529003e-06,2.0313057427529003e-06,1.0,Unevaluable,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002444515,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,3.7249715438972126e-06,7.449943087794425e-06,7.449943087794425e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002203341,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,missense,3.885913058523153e-05,7.771826117046305e-05,7.771826117046305e-05,12.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002203340,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,2.6796638303007935e-06,5.359327660601587e-06,5.359327660601587e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002203339,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,missense,0.0010779134425024672,0.0021558268850049344,0.0021558268850049344,323.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002203338,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0017627852796622706,0.003525570559324541,0.003525570559324541,529.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002203337,SCN5A,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.00039338961937189444,0.0007867792387437889,0.0007867792387437889,118.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002203335,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,7.634117049237864e-06,1.526823409847573e-05,1.526823409847573e-05,2.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002126186,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,5.002936698788905e-05,0.0001000587339757781,0.0001000587339757781,15.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002124520,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,1.2580584023451993e-05,2.5161168046903987e-05,2.5161168046903987e-05,4.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002114785,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0009261237580561564,0.0018522475161123128,0.0018522475161123128,278.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002113775,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,7.933381838995766e-07,1.5866763677991533e-06,1.5866763677991533e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002107269,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,3.0225855204299968e-05,6.0451710408599935e-05,6.0451710408599935e-05,9.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002107170,SCN5A,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.00011956173310163557,0.00023912346620327113,0.00023912346620327113,36.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002106626,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,7.841649917607971e-07,1.5683299835215941e-06,1.5683299835215941e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002100770,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,8.804009475956631e-05,0.00017608018951913263,0.00017608018951913263,26.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002094285,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0013020838392832773,0.0026041676785665546,0.0026041676785665546,391.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002088946,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,1.6909410966612574e-06,3.381882193322515e-06,3.381882193322515e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV002069900,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,9.643573078359913e-05,0.00019287146156719826,0.00019287146156719826,29.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002057896,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.00012810992666318177,0.00025621985332636353,0.00025621985332636353,38.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002039747,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,8.394983625002039e-06,1.6789967250004078e-05,1.6789967250004078e-05,3.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002036709,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,4.4368642276310566e-05,8.873728455262113e-05,8.873728455262113e-05,13.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV002031437,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.001778183587067512,0.003556367174135024,0.003556367174135024,533.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002027600,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,missense,0.0016382939959666393,0.0032765879919332786,0.0032765879919332786,491.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002027105,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.000102351090933751,0.000204702181867502,0.000204702181867502,31.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002026498,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.00046058048104281635,0.0009211609620856327,0.0009211609620856327,138.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002016715,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0002256454823252406,0.0004512909646504812,0.0004512909646504812,68.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV002016359,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.002296333705339298,0.004592667410678596,0.004592667410678596,689.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV002011754,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,splice_or_intronic,1.240705565705087e-06,2.481411131410174e-06,2.481411131410174e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001937049,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,1.0473593454505191e-05,2.0947186909010382e-05,2.0947186909010382e-05,3.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001803812,SCN5A,P,no assertion criteria provided,0,MIXED,mixed_context_dependent,LOF,8.80824632332295e-05,0.000176164926466459,0.000176164926466459,26.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001798592,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.00013047729199201126,0.0002609545839840225,0.0002609545839840225,39.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001795999,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,splice_or_intronic,0.0024124009491073447,0.004824801898214689,0.004824801898214689,724.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001792542,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0034517127050489736,0.006903425410097947,0.006903425410097947,1036.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001788496,SCN5A,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,missense,2.0817402060579682e-06,4.1634804121159365e-06,4.1634804121159365e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001777850,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,9.715939958805094e-05,0.0001943187991761019,0.0001943187991761019,29.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001773144,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.00015051480646844693,0.00030102961293689386,0.00030102961293689386,45.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001767167,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.0031463860965244665,0.006292772193048933,0.006292772193048933,944.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001755450,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,6.38941169032145e-05,0.000127788233806429,0.000127788233806429,19.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001737836,SCN5A,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.0001712786603718323,0.0003425573207436646,0.0003425573207436646,51.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001733997,SCN5A,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.00010529790344264076,0.00021059580688528152,0.00021059580688528152,32.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001730458,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.00019376679730901674,0.0003875335946180335,0.0003875335946180335,58.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001729777,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,3.875279295019813e-05,7.750558590039626e-05,7.750558590039626e-05,12.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001691761,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,7.254982251105473e-05,0.00014509964502210947,0.00014509964502210947,22.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001691220,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,missense,2.761816165642323e-06,5.523632331284646e-06,5.523632331284646e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001678156,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,1.352336054767877e-05,2.704672109535754e-05,2.704672109535754e-05,4.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001678123,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0008350491325181527,0.0016700982650363055,0.0016700982650363055,251.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001527869,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,missense,0.00010516545667363702,0.00021033091334727403,0.00021033091334727403,32.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001521971,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.00026365576706944064,0.0005273115341388813,0.0005273115341388813,79.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001510225,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,5.243798360149054e-05,0.00010487596720298108,0.00010487596720298108,16.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001502792,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,7.63321939488309e-06,1.526643878976618e-05,1.526643878976618e-05,2.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001502060,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,1.0014086415877925e-05,2.002817283175585e-05,2.002817283175585e-05,3.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001460043,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.000812776970369881,0.001625553940739762,0.001625553940739762,244.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001458577,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,7.673155839603502e-07,1.5346311679207004e-06,1.5346311679207004e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001458575,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,1.7819404935225132e-05,3.5638809870450264e-05,3.5638809870450264e-05,5.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001455926,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,splice_or_intronic,0.0008404023444379805,0.001680804688875961,0.001680804688875961,252.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001455755,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.00014271955929890206,0.0002854391185978041,0.0002854391185978041,43.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001455694,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.00019753001838702754,0.0003950600367740551,0.0003950600367740551,59.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001454071,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,7.90041405480973e-06,1.580082810961946e-05,1.580082810961946e-05,2.0,Unevaluable,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001452285,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,4.652832285153618e-06,9.305664570307235e-06,9.305664570307235e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
VCV001451878,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,1.171970946005759e-05,2.343941892011518e-05,2.343941892011518e-05,4.0,Unevaluable,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001449654,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,missense,6.572142699442151e-05,0.00013144285398884303,0.00013144285398884303,20.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001434817,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0034489720551807695,0.006897944110361539,0.006897944110361539,1035.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001408176,SCN5A,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.0005625286185452248,0.0011250572370904495,0.0011250572370904495,169.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001406093,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,4.206983206920979e-05,8.413966413841958e-05,8.413966413841958e-05,13.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001392890,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0005391080092502505,0.001078216018500501,0.001078216018500501,162.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001386100,SCN5A,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.00045699881261004524,0.0009139976252200905,0.0009139976252200905,137.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001374462,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,8.933685004446547e-05,0.00017867370008893093,0.00017867370008893093,27.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001361908,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0010016314057383132,0.0020032628114766264,0.0020032628114766264,300.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001348900,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.00020891641675634473,0.00041783283351268946,0.00041783283351268946,63.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001345786,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,5.230424284674789e-06,1.0460848569349578e-05,1.0460848569349578e-05,2.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,EVAL_LIMITED,True
VCV001326912,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,splice_or_intronic,8.010095047245455e-05,0.0001602019009449091,0.0001602019009449091,24.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001326908,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,splice_or_intronic,0.0003168404989883904,0.0006336809979767808,0.0006336809979767808,95.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001326907,SCN5A,LP,no assertion criteria provided,0,MIXED,mixed_context_dependent,missense,9.46456799648393e-05,0.0001892913599296786,0.0001892913599296786,28.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-4-1e-3,EVAL_LIMITED,True
VCV001299249,SCN5A,P,no assertion criteria provided,0,MIXED,mixed_context_dependent,LOF,0.0010601594564095603,0.0021203189128191206,0.0021203189128191206,318.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001285130,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.00148873708711734,0.00297747417423468,0.00297747417423468,447.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001188516,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,missense,0.0012419405253596345,0.002483881050719269,0.002483881050719269,373.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-3-1e-2,EVAL_LIMITED,True
VCV001187556,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,2.7662155270296355e-06,5.532431054059271e-06,5.532431054059271e-06,1.0,Tier2,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,EVAL_LIMITED,True
